t,speed,rpm,gear,ratio,mech,slip,tcc,locked,hold,range,shifting,atf,trip_km,fuel_pt,coolant,map,load
1787913156.6,0.00,680.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.10,87.0,46.0,0.0
1787913156.8,0.00,676.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913157.1,0.00,678.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,47.0,0.0
1787913157.3,0.00,683.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.88,87.0,47.0,0.0
1787913157.5,0.00,693.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,47.0,0.0
1787913157.7,0.00,707.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913157.9,0.00,710.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913158.1,0.00,713.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913158.3,0.00,711.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913158.5,0.00,708.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913158.7,0.00,705.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,45.0,0.0
1787913158.9,0.00,704.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913159.1,0.00,702.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913159.3,0.00,699.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.88,87.0,46.0,0.0
1787913159.5,0.00,697.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913159.7,0.00,695.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913159.9,0.00,694.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913160.1,0.00,696.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,26.27,87.0,46.0,0.0
1787913160.3,0.00,697.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913160.5,0.00,702.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913160.7,0.00,705.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913160.9,0.00,710.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913161.1,0.00,709.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913161.3,0.00,709.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913161.5,0.00,707.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913161.7,0.00,705.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913161.9,0.00,700.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913162.1,0.00,694.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913162.3,0.00,693.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.31,87.0,46.0,0.0
1787913162.5,0.00,693.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.31,87.0,46.0,0.0
1787913162.7,0.00,692.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913162.9,0.00,697.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913163.1,0.00,704.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913163.3,0.00,708.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913163.5,0.00,710.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913163.7,0.00,710.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913164.0,0.00,707.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913164.2,0.00,705.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913164.4,0.00,704.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913164.6,0.00,704.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.88,87.0,46.0,0.0
1787913164.8,0.00,702.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913165.0,0.00,703.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913165.2,0.00,706.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913165.4,0.00,709.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913165.6,0.00,712.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913165.8,0.00,713.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913166.0,0.00,710.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913166.2,0.00,711.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913166.4,0.00,714.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913166.6,0.00,712.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913166.8,0.00,712.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913167.0,0.00,709.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913167.2,0.00,706.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913167.4,0.00,705.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913167.6,0.00,705.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913167.8,0.00,706.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913168.0,0.00,708.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913168.2,0.00,712.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.10,87.0,46.0,0.0
1787913168.4,0.00,713.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913168.6,0.00,713.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913168.8,0.00,711.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913169.0,0.00,711.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.10,87.0,46.0,0.0
1787913169.2,0.00,711.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.88,87.0,46.0,0.0
1787913169.4,0.00,714.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913169.6,0.00,713.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913169.8,0.00,711.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913170.0,0.00,710.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913170.3,0.00,707.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913170.5,0.00,710.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913170.7,0.00,708.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913170.9,0.00,709.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913171.1,0.00,710.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913171.3,0.00,712.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913171.5,0.00,713.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913171.7,0.00,712.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913171.9,0.00,713.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913172.1,0.00,713.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913172.3,0.00,711.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913172.5,0.00,710.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913172.7,0.00,708.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913172.9,0.00,708.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913173.1,0.00,704.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913173.3,0.00,705.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913173.5,0.00,707.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913173.7,0.00,706.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913173.9,0.00,710.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913174.1,0.00,709.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913174.3,0.00,714.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,26.27,87.0,46.0,0.0
1787913174.5,0.00,713.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913174.7,0.00,713.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913174.9,0.00,714.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.88,87.0,46.0,0.0
1787913175.1,0.00,712.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913175.3,0.00,712.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913175.5,0.00,708.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913175.7,0.00,707.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913175.9,0.00,705.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913176.1,0.00,705.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913176.3,0.00,706.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913176.5,0.00,708.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.31,87.0,46.0,0.0
1787913176.8,0.00,711.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913177.0,0.00,712.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913177.2,0.00,714.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913177.4,0.00,713.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913177.6,0.00,712.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913177.8,0.00,711.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913178.0,0.00,709.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913178.2,0.00,705.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913178.4,0.00,706.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913178.6,0.00,703.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913178.8,0.00,704.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913179.0,0.00,704.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913179.2,0.00,704.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913179.4,0.00,707.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913179.6,0.00,712.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913179.8,0.00,714.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913180.0,0.00,713.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913180.2,0.00,713.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913180.4,0.00,711.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913180.6,0.00,707.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913180.8,0.00,706.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913181.0,0.00,705.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913181.2,0.00,703.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913181.4,0.00,704.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913181.6,0.00,705.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913181.8,0.00,705.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913182.0,0.00,706.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913182.2,0.00,707.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913182.4,0.00,708.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913182.6,0.00,712.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913182.8,0.00,712.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913183.1,0.00,711.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913183.3,0.00,710.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913183.5,0.00,708.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913183.7,0.00,705.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913183.9,0.00,704.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913184.1,0.00,704.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913184.3,0.00,703.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913184.5,0.00,703.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913184.7,0.00,706.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913184.9,0.00,707.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913185.1,0.00,710.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913185.3,0.00,708.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913185.5,0.00,708.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913185.7,0.00,708.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913185.9,0.00,706.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913186.1,0.00,706.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913186.3,0.00,703.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913186.5,0.00,704.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913186.7,0.00,702.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913186.9,0.00,702.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913187.1,0.00,705.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913187.3,0.00,707.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913187.5,0.00,709.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913187.7,0.00,708.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913187.9,0.00,707.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913188.1,0.00,709.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913188.3,0.00,707.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913188.5,0.00,703.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913188.7,0.00,702.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913188.9,0.00,701.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.10,88.0,46.0,0.0
1787913189.1,0.00,703.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913189.4,0.00,705.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913189.6,0.00,707.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913189.8,0.00,709.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913190.0,0.00,705.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913190.2,0.00,704.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913190.4,0.00,703.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,87.0,46.0,0.0
1787913190.6,0.00,703.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913190.8,0.00,702.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913191.0,0.00,702.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913191.2,0.00,701.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913191.4,0.00,698.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913191.6,0.00,696.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913191.8,0.00,697.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913192.0,0.00,700.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913192.2,0.00,701.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913192.4,0.00,705.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913192.6,0.00,707.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913192.8,0.00,708.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913193.0,0.00,706.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,87.0,46.0,0.0
1787913193.2,0.00,706.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913193.4,0.00,702.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913193.6,0.00,699.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913193.8,0.00,698.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913194.0,0.00,698.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913194.2,0.00,695.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913194.4,0.00,694.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913194.6,0.00,696.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913194.8,0.00,703.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913195.0,0.00,705.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913195.2,0.00,709.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913195.4,0.00,708.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913195.6,0.00,706.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913195.8,0.00,706.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913196.1,0.00,706.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913196.3,0.00,704.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913196.5,0.00,701.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913196.7,0.00,701.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913196.9,0.00,698.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913197.1,0.00,697.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913197.3,0.00,697.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.88,88.0,46.0,0.0
1787913197.5,0.00,695.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913197.7,0.00,695.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913197.9,0.00,699.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913198.1,0.00,702.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913198.3,0.00,704.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913198.5,0.00,708.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.31,88.0,46.0,0.0
1787913198.7,0.00,708.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913198.9,0.00,707.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913199.1,0.00,708.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.10,88.0,46.0,0.0
1787913199.3,0.00,707.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913199.5,0.00,705.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
1787913199.7,0.00,703.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,24.71,88.0,46.0,0.0
1787913199.9,0.00,702.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,350.74226,25.49,88.0,46.0,0.0
